Close,High,Low,Open,Volume,MA_7
0.030493619839495834,0.027007409514552397,0.03588744841704536,0.02717495232542772,0.0678056290586185,0.022324908268486737
0.02969301092475382,0.029080822686374103,0.03773558022110528,0.03103838004543418,0.07621118136461923,0.023577417980471777
0.02777536503943541,0.026097289664160375,0.03661452237585387,0.03025597864387928,0.054145910854857524,0.02484973659543517
0.030520951426486406,0.026896760207946388,0.035481130697475285,0.028251942710998075,0.06765313520444438,0.02601963887858884
0.02928878696578488,0.02738830479962158,0.03844982737635118,0.03104088887998565,0.05841390185778897,0.026912198444326116
0.030768689109283584,0.027214707281783476,0.03824807324300107,0.029774253627957055,0.05084026692880747,0.028024446134281664
0.030307405041388402,0.02719311762517483,0.03894050047382834,0.03131185260555756,0.0496235917046742,0.028558339625079962
0.03683579778505491,0.03366153626622177,0.03954069915814386,0.030832046392351563,0.11431252368525824,0.029503852706489697
0.036637588985626926,0.033762164451101515,0.044601011961094825,0.037555881291504674,0.10060174437458001,0.030539173610095713
0.035842757896559954,0.03334793955452106,0.044159023283706786,0.037429518538627575,0.07517374158247019,0.03174188749557155
0.03780300300507558,0.03440741720528845,0.04479831500216387,0.03657213992093613,0.0898080566998883,0.03282752007891425
0.037934517322821396,0.03492050975681059,0.04626876444699517,0.0385566616301933,0.0781357837862433,0.03411645445147363
0.03567523359506712,0.03636429256115872,0.04423728592992164,0.0386964943781383,0.08357371173351853,0.034847938499327505
0.03521105828268564,0.03239085061857146,0.043653025027644746,0.03636997486675451,0.06102129399505195,0.03557899151079183
0.03605390268341531,0.03248682729803594,0.043496652891078486,0.03592158904802672,0.05429470302820384,0.035462423976226204
0.03543294730711587,0.032840628953953344,0.04440065537499856,0.03675881064318421,0.04996294611840926,0.035282831969313005
0.03281268704195052,0.03184201004336,0.04142958478023945,0.03613437467524264,0.059135803335326656,0.034831098880896944
0.033184379837151126,0.03019976918525917,0.04077484346405845,0.03343188495964144,0.05516409697361463,0.03414253910523937
0.032443391181694994,0.02966639347566137,0.04106280520403904,0.03377133075415548,0.041419663778124054,0.033323903670744615
0.034630272551555444,0.031032221867542356,0.04134980014763172,0.033027545257264625,0.04874049152650897,0.03316811738649257
0.037619455613171635,0.034593431092163285,0.0440140804034493,0.03531560236820167,0.06745857994558924,0.03352716930852219
0.041905408459865304,0.03820718750246127,0.04706385396753064,0.03841236766593307,0.08409860939615411,0.03439953134331057
0.04150467264747014,0.038661126248065156,0.05060256805338405,0.0427836401038364,0.07334701516555878,0.035304724446580685
0.04334182535363068,0.040053010483029186,0.050224502804496834,0.04237638382133092,0.07825446393753882,0.03687444357069275
0.04182842674376901,0.03975488790288917,0.05022331584655522,0.044265560223618806,0.0697301881688783,0.03816312696883821
0.042232846561235424,0.03897321261039796,0.05103161506031188,0.04267446022928311,0.059575501107011306,0.03962257168967162
0.04176955727539006,0.039252877424029664,0.05009635920800977,0.043101451397724984,0.07379007807112213,0.04068692011323184
0.0412839774272149,0.03993199721465632,0.050398353853977534,0.04265801609000506,0.07407465301196597,0.04123323927078801
0.040208994074021356,0.0379479263042168,0.04906702736659323,0.04214870828503708,0.07106307297381984,0.040980332145337486
0.04433918345566484,0.041458932627762346,0.04956587515828119,0.04107367987524405,0.08648063742560551,0.04140291048854243
0.045450643122361245,0.0426290271543211,0.053252537808211986,0.045341394530552644,0.09344390945018045,0.04171730008841801
0.046082324083045315,0.04272483704673882,0.05507751436016896,0.046404200167043295,0.08445729159444622,0.042351485318757695
0.04674298277475811,0.04312365267338787,0.05461591216001989,0.0470630882377547,0.08633592738161537,0.04302387149672854
0.04914543906415453,0.04552122573653855,0.05629677861672677,0.04775888447871273,0.08817554908457244,0.04412349260135111
0.0466617294780982,0.04586593749840741,0.055651523391837224,0.05023130974863838,0.09852937638624454,0.04492522584761685
0.050019900622331054,0.046286148196777205,0.055110174848046284,0.04768026153741536,0.09349956230526753,0.04638786858037247
0.05114511701682513,0.04802781266664226,0.059747026046964025,0.051084332684164006,0.11026931878450327,0.04740251989866108
0.05007857423221254,0.04863521402716127,0.05890183541460266,0.052278701028892725,0.12737330793939405,0.04809246733340493
0.05101199852471919,0.047348303706239825,0.05899370978818022,0.05117435331359577,0.1099625236816397,0.04882739967237493
0.04697511240062688,0.04753389135955072,0.05653237062365436,0.052179431770368746,0.11148664008573317,0.04886200633269347
0.04740496584297754,0.04480517188100115,0.05504206835002541,0.0480072926783554,0.11006817257755916,0.04860253076884265
0.0450718807680619,0.04371255920361038,0.05293710373522789,0.04847277502928477,0.11765856325860416,0.04836551081044582
0.04938727767554016,0.04582959645410739,0.054159852287678834,0.04606258612545993,0.1213408264184756,0.048271197267539076
0.044529837713048,0.04611178160533459,0.05395245053186461,0.050508739839363985,0.12053360835522631,0.04728496932303934
0.04429192559820665,0.040907821895525526,0.052939678668181875,0.04545441201053838,0.11455403771838407,0.04642227640777585
0.0450365329725682,0.04166497022619567,0.0537418995086085,0.04528206515056692,0.10299649209243959,0.045531434035396806
0.04481439213006981,0.04142981902215534,0.05384957765284418,0.0460279709244592,0.08826275187585904,0.04520930663710937
0.047310244942968566,0.043699169910134214,0.054408902866105696,0.04578837002928401,0.10373321419805916,0.04519518532881274
0.04469017120970556,0.04383524960839791,0.0532253334979695,0.04832563164299095,0.11500316936486296,0.045138278792316425
0.04174415163029116,0.040998155613241216,0.05095106464838699,0.04567042122631757,0.1075813967079446,0.04399881602090262
0.03676663175566672,0.03817102251115505,0.04506404999746359,0.04259520408308939,0.13045162450006997,0.04284145133492412
0.03642254568201263,0.03416803146344978,0.04381696880720955,0.0375534252240279,0.1161306508202953,0.04166825788037047
0.03535252407742137,0.033765379734725195,0.04299098966346769,0.0371961633462937,0.11362876059806143,0.04022453347379483
0.03465585540196156,0.0326758896814877,0.044035646663469125,0.036041658127994584,0.08813072712000179,0.038710064872179345
0.03430196707683944,0.03221252746774177,0.04277809344105277,0.03533967374827673,0.08684837441865213,0.03677074733889413
0.03723601130812351,0.03405811879963362,0.04338011085124656,0.034981145460749825,0.10857207626240774,0.03565945627163533
0.03645398563415228,0.033871104190478216,0.04506957318078869,0.037949283818398995,0.10720949383287823,0.03487078064709208
0.03614321415825637,0.033318575768343905,0.0451425136607492,0.03719433088969971,0.08510533667904967,0.034777839468431965
0.03923293791523459,0.03615263053287071,0.045581860399492996,0.03691672810672964,0.09943063039111057,0.03519682213388434
0.03965108648071333,0.036395917238414205,0.04827569016471189,0.04004107619350681,0.10269657648335527,0.035837666181222125
0.03762074268329779,0.03635346066906624,0.04689032837425974,0.04046638840957197,0.08935900450386862,0.03627968148471447
0.029962843311383353,0.033992034065327706,0.039190962957871237,0.038369942937877315,0.10022640083258301,0.03563279041396371
0.02820105882036386,0.027003401992456585,0.03512162602478801,0.030539414587106663,0.1203744126127986,0.03428582950551526
0.02806816416654072,0.026615821326596373,0.036343589653438854,0.02868263237167546,0.1067096198534378,0.0330356432187137
0.028084406431937103,0.02484975035222181,0.03465813330694968,0.028564179882996026,0.09649317672874902,0.031834209233226746
0.0,0.02464387027488822,0.0073845439668581425,0.028598823866037494,0.1407523413324184,0.02598523174640545
0.005662632898734213,0.004803758824077194,0.0,0.00014984889812370839,0.19912696076070216,0.020918119509172994
0.0021925705928818595,0.0027838055337162312,0.009979277102314416,0.00560474118498195,0.08917839767132947,0.015636369225679486
0.004025764159415204,0.00478981357377848,0.010412660334625748,0.0019500072453990588,0.082938852100849,0.011769582793280942
0.0004172765288352892,0.0005066341864336382,0.004591019306785064,0.0037592703115629095,0.11583505360883317,0.007627483685816665
0.002433844945262914,0.0003749280151739143,0.008576024792564856,0.0,0.09631923785578146,0.003805833715600622
0.0025561772301159677,0.0,0.009432979709686262,0.0022058987756350124,0.09416714645113992,0.0
0.0116553946215298,0.009468421884128407,0.011076112390539565,0.0023857097781725956,0.13213165708809874,0.0017376251783293994
0.011727838949101649,0.014350413099084011,0.017239721744704305,0.011681800455569817,0.14209079517160175,0.002641846364063137
0.011596884227062863,0.009927651485493467,0.0178968609073722,0.011827864515335768,0.10752102046649374,0.004043872866492666
0.008208280402963002,0.009752705772360697,0.016827373513011515,0.011621914622796395,0.1005925731570266,0.004667416364551119
0.013805407960892468,0.010551977098285294,0.0164479442197156,0.00814231940113707,0.11908670294665877,0.006663363736779379
0.016847113742910452,0.013826289437607983,0.022584588569674463,0.014088636251648058,0.12409194205538243,0.008812142013111535
0.0163338665503205,0.014808220377578077,0.02381826383575729,0.017056294908618173,0.11358437135365701,0.010866165977067646
0.01667173644832906,0.013318103205044757,0.02434792945884065,0.016432002850880333,0.08676341048928686,0.011614018979423504
0.014316197595669065,0.013871961290579632,0.023129923952035433,0.016866414988827204,0.08463921728551348,0.011999900135820751
0.01214247605151881,0.010775582932310866,0.019710369914054525,0.014389370201362224,0.08550610287510518,0.012081238788182985
0.009084896404611575,0.008716295696755208,0.017772010161948973,0.012212023210144668,0.06666686017848618,0.012211927631045269
0.01393459529315657,0.011247103812427578,0.01760683156323524,0.009067412566684155,0.09191868922255149,0.012231187310236966
0.01401866522154184,0.011126785490082891,0.022222853564725933,0.014029335653703089,0.07943395639304143,0.011809512753010051
0.015624397123062517,0.012152081062211106,0.02053898621031988,0.014095284903059786,0.1013065062462168,0.01170374268000185
0.017408877883299395,0.01666543120706103,0.024396503798152933,0.01576007651571216,0.12246808545544158,0.011813638188389736
0.01683358551669313,0.015858668362952702,0.02515534802638257,0.017632779996681246,0.09734303509053013,0.012188938791864251
0.018114681958676382,0.014679581234789366,0.025382253224181,0.01705301375597342,0.0805898512751979,0.013079295205475114
0.017385048432775274,0.014721903447905221,0.025572846123983334,0.018272743875603868,0.06995562754356643,0.014316709605967204
0.021975481966958393,0.018406859395276504,0.02622919079060966,0.017540955692696224,0.12025842034393977,0.01551547186105913
0.021064688657503314,0.019888539923027776,0.02969737181523091,0.022311564554893797,0.1125815115557085,0.01656591658017742
0.022570639981164015,0.019208076570079974,0.029859999411594312,0.021384538195610127,0.09325418956808917,0.01760148567731741
0.022264937509714228,0.019067882791329482,0.03011277837807165,0.022943483853428655,0.0853033272176771,0.01832544327363428
0.018095254661047513,0.018710810256106145,0.02642116687930364,0.02260797640148967,0.11078586441326516,0.01851353712572075
0.018034034890699074,0.015126635381740805,0.02629811092915503,0.018320910620787938,0.07490786713470386,0.018501513991333096
0.0191037673708417,0.016966208481028672,0.02650549354048634,0.018228832075443034,0.0880357577331349,0.018757746353962768
0.0178998951364278,0.015501869173167121,0.025105591515249395,0.019285420791133108,0.09630959105803841,0.018150144250116698
0.01787496981097743,0.015434885641998089,0.026336342461564785,0.01808356911581111,0.08326446680159529,0.017674610305579375
0.01596184732429079,0.015151255003032285,0.02476392471453147,0.018105966340516262,0.07799268096709248,0.01668934941207613
0.020495383964962227,0.01710382169352788,0.024000366157380507,0.01609093566807108,0.11992957153993453,0.016425538456410732
0.020298457572362844,0.017414397706492793,0.028850654410355933,0.020768257139212522,0.07864397896661093,0.01675399930874416
0.021840666034541142,0.018389545973227894,0.029232098660480155,0.020529908262809655,0.07845234663173713,0.017321504600065193
0.021188942220950496,0.018489794254278893,0.0299947669991749,0.0221865833399724,0.07516572242406121,0.01763236943462647
